date,symbol,close,sma_5,sma_20,sma_50,ema_12,ema_26,rsi,BB_Middle,BB_Upper,BB_Lower,macd,macd_signal,macd_histogram,atr,daily_return,realized_volatility,downside_deviation,max_drawdown,volume
2023-12-19 00:00:00-05:00,AAPL,195.28663635253906,195.6376708984375,191.48779830932617,,193.38089611204592,189.72799150628845,66.53564348248733,191.48779830932617,197.60523081295045,185.37036580570188,3.6529046057574703,3.782724638159758,-0.12982003240228757,2.872108603271065,0.0053601433456376135,0.13982066342427765,0.06349935578196891,-0.005905856603589513,-0.5436887735337873
2023-12-20 00:00:00-05:00,AAPL,193.19435119628906,195.0169250488281,191.69553985595704,,193.35219689423718,189.98475889073293,59.99183339624222,191.69553985595704,197.7447117598953,185.64636795201878,3.3674380035042475,3.699667311228656,-0.3322293077244085,2.923104422901259,-0.010713918757210394,0.14510880283569405,0.06928254471985727,-0.016556500492957347,-0.03657426743535629
2023-12-21 00:00:00-05:00,AAPL,193.0456085205078,194.33668212890626,191.86262588500978,,193.30502945212498,190.21148849293849,57.388351131757695,191.86262588500978,197.86458936473045,185.8606624052891,3.093540959186498,3.5784420408202244,-0.48490108163372625,3.0116405845626173,-0.0007699121369760809,0.14497081900657185,0.06886810674392059,-0.01731366557925809,-0.32908820057782356
2023-12-22 00:00:00-05:00,AAPL,191.9746856689453,193.54934692382812,192.0426025390625,,193.10036117778964,190.3420956911612,59.24613202004328,192.0426025390625,197.81575623587793,186.26944884224707,2.7582654866284315,3.4144067299818657,-0.6561412433534342,2.9160234549683963,-0.005547512112655695,0.144004647881681,0.06799151505349996,-0.022765129922398347,-0.8384335098826547
2023-12-26 00:00:00-05:00,AAPL,191.42930603027344,192.98611755371093,192.20423431396483,,192.84327577047947,190.42262979035468,49.03199103938467,192.20423431396483,197.6982815255879,186.71018710234176,2.420645980124789,3.2156545800104506,-0.7950085998856617,2.6390840532075828,-0.002840893510368203,0.14449778218061674,0.06751412680072344,-0.025541350122907282,-1.1851668887881441
2023-12-27 00:00:00-05:00,AAPL,191.52842712402344,192.2344757080078,192.3405776977539,,192.64099136333238,190.50454070395978,52.29145919931481,192.3405776977539,197.6098204052909,187.0713349902169,2.136450659372599,2.9998137958828806,-0.8633631365102814,2.6220857883269946,0.0005177947713728148,0.14423960470791056,0.06751412680072344,-0.02503678052908192,-0.2852524036156625
2023-12-28 00:00:00-05:00,AAPL,191.95484924316406,191.9865753173828,192.54931106567383,,192.53543103715262,190.61197096612307,47.920446408364214,192.54931106567383,197.3695217614143,187.72910036993338,1.9234600710295524,2.784543050912215,-0.8610829798826627,2.5392190445575147,0.0022264168590728772,0.1424457161208286,0.0679266555848091,-0.02286610598027596,-0.9347687268392807
2023-12-29 00:00:00-05:00,AAPL,190.9136505126953,191.5601837158203,192.67722778320314,,192.28592634108225,190.63431759920252,40.18520611755811,192.67722778320314,197.15223643194037,188.2022191344659,1.651608741879727,2.5579561891057176,-0.9063474472259907,2.5640085183089383,-0.005424185607052712,0.14410081797147395,0.06752031000610353,-0.02816626158438115,-0.5020714763801012
2024-01-02 00:00:00-05:00,AAPL,184.08151245117188,189.98154907226564,192.39957962036132,,191.02370881955758,190.14892462527433,31.663509489121026,192.39957962036132,198.1708022083663,186.62835703235635,0.8747841942832508,2.2213217901412246,-1.3465375958579737,2.8721123666596475,-0.03578653513342733,0.19168487282988458,0.13277467759791295,-0.06294482380804171,1.261251498524957
2024-01-03 00:00:00-05:00,AAPL,182.7032012939453,188.236328125,192.14275512695312,185.430458984375,189.74363073869415,189.5973895636944,24.38787106031012,192.14275512695312,199.10303781556226,185.18247243834398,0.14624117499974432,1.8063056671129285,-1.6600644921131842,2.8331573599837077,-0.007487504523802535,0.19070978261868488,0.1320805246630841,-0.06996102867883158,0.12318941759452424
2024-01-04 00:00:00-05:00,AAPL,180.38282775878906,186.00720825195313,191.57208786010742,185.6116778564453,188.30350720332416,188.91482942999772,8.867220034830012,191.57208786010742,200.29928481483702,182.8448909053778,-0.6113222266735647,1.3227800883556298,-1.9341023150291945,2.838825247342054,-0.012700234690595669,0.17518682837846802,0.13349104270349152,-0.08177274188601061,0.7321491920121931
2024-01-05 00:00:00-05:00,AAPL,179.658935546875,183.54802551269532,191.01976318359374,185.76970336914061,186.97357310233198,188.2292076608775,7.864564384002335,191.01976318359374,201.24717414771646,180.792352219471,-1.2556345585455233,0.8070971589753992,-2.0627317175209225,2.7772044280955828,-0.004013088279567589,0.17494746921446686,0.13360139877384045,-0.08545766893352738,0.24574497181074834
2024-01-08 00:00:00-05:00,AAPL,184.00216674804688,182.1657287597656,190.58791885375976,186.06093963623047,186.51643366321122,187.91609351918635,24.905939190192854,190.58791885375976,201.24767554092162,179.9281621665979,-1.3996598559751305,0.36574575598529335,-1.765405611960424,2.9911089450023303,0.024174868831050578,0.19481063218239134,0.13360139877384045,-0.06334872803955216,0.06899309231225054
2024-01-09 00:00:00-05:00,AAPL,183.585693359375,182.06656494140626,190.0638557434082,186.4272296142578,186.0655505395441,187.5953231369781,26.290227989150353,190.0638557434082,201.02963104221598,179.0980804446004,-1.529772597434004,-0.01335791469856612,-1.516414682735438,2.96631811740478,-0.0022634156761977,0.19146491063526208,0.13260974360973568,-0.06546875921163797,-0.6593097739640192
2024-01-10 00:00:00-05:00,AAPL,184.62689208984375,182.45130310058593,189.71729125976563,186.78800201416016,185.8442184703594,187.37543935570886,26.290278021950428,189.71729125976563,200.9197769541907,178.51480556534057,-1.5312208853494553,-0.316930508828744,-1.2142903765207114,3.0668950442596707,0.005671458986897138,0.18966538755881712,0.13104682061776365,-0.06016860360753278,-0.4424081868188282
2024-01-11 00:00:00-05:00,AAPL,184.0319061279297,183.18111877441407,189.26511840820314,187.09587646484374,185.5654011869087,187.12777022772522,28.166346932809347,189.26511840820314,200.62582871491978,177.9044081014865,-1.5623690408165203,-0.5660182152262994,-0.9963508255902209,3.107977006324213,-0.003222639752959333,0.18620516460878705,0.12993048854298406,-0.06319734162662642,-0.3262937286879018
2024-01-12 00:00:00-05:00,AAPL,184.35914611816406,184.12116088867188,188.66817169189454,187.40078826904298,185.3798234840249,186.92268696035032,29.475194692817993,188.66817169189454,199.72345249876514,177.61289088502394,-1.542863476325408,-0.7613872674461211,-0.781476208879287,2.9641943957455004,0.0017781698680385816,0.1730603726993898,0.12993048854298406,-0.06153154736720852,-0.6539094290970885
2024-01-16 00:00:00-05:00,AAPL,182.08839416503906,183.7384063720703,187.95025024414062,187.59690612792969,184.8734497426425,186.56459119773467,27.893617718188224,187.95025024414062,198.74029624494338,177.16020424333786,-1.691141455092179,-0.9473381049753327,-0.7438033501168464,3.144807181822202,-0.012317001900570612,0.17542618159984777,0.13087085479925656,-0.07309066508191217,0.5004763805535615
2024-01-17 00:00:00-05:00,AAPL,181.14634704589844,183.250537109375,187.21199951171874,187.70288116455077,184.3000493277588,186.16323977908013,27.407424294032296,187.21199951171874,197.725476683551,176.6985223398865,-1.8631904513213158,-1.1305085742445293,-0.7326818770767864,3.305589858224274,-0.005173570361034607,0.17545562375281856,0.1304167451009997,-0.07788609574441065,-0.2515121371387534
2024-01-18 00:00:00-05:00,AAPL,187.04640197753906,183.73443908691405,186.85204696655273,187.9450796508789,184.7225651200327,186.2286592011882,42.152855474305916,186.85204696655273,196.8309652731318,176.87312865997367,-1.50609408115551,-1.2056256756267256,-0.3004684055287843,3.5924467948469436,0.032570653661294635,0.21673413047066684,0.1315995147017159,-0.04785224313263772,1.8102666607070719
2024-01-19 00:00:00-05:00,AAPL,189.95176696777344,184.9184112548828,186.58530349731444,188.1942852783203,185.5270577119928,186.50444496167603,46.77310086536372,186.58530349731444,195.87641157935434,177.29419541527454,-0.9773872496832325,-1.1599779904380272,0.18259074075479464,3.7206420161870875,0.015532856871437017,0.2240740538573502,0.1315995147017159,-0.03306266830475724,1.0680023791362376
2024-01-22 00:00:00-05:00,AAPL,192.2622528076172,186.49903259277343,186.53869857788087,188.4384030151367,186.5632415728581,186.93094924656054,52.087196456522214,186.53869857788087,195.69864659229108,177.37875056347065,-0.36770767370245494,-1.0015239270909129,0.6338162533884579,3.7985574766356893,0.012163539601270035,0.22601866774060347,0.13137062957360918,-0.02130128777873567,0.44416841067127605
2024-01-23 00:00:00-05:00,AAPL,193.54139709472656,188.78963317871094,186.5634880065918,188.68691131591797,187.63680396083785,187.4206120501284,67.6796775946903,186.5634880065918,195.79994546634475,177.32703054683884,0.21619191070945476,-0.7579807595308394,0.9741726702402942,3.3225883877835827,0.006653122328642125,0.22727906459773983,0.13171786727271328,-0.014789885523443184,-0.7345467747420406
2024-01-24 00:00:00-05:00,AAPL,192.86712646484375,191.1337890625,186.6081100463867,188.93144134521484,188.44146896145412,187.82405756232953,69.50885699875994,186.6081100463867,195.9625086241486,177.25371146862483,0.6174113991245918,-0.4829023277997533,1.100313726924345,3.2935482521518247,-0.0034838574072749706,0.2267011354206014,0.1317742830804531,-0.018222217078484572,-0.037005008832410494
2024-01-25 00:00:00-05:00,AAPL,192.53990173339844,192.23248901367188,186.66363983154298,189.08553680419922,189.07199708021477,188.17337935277908,75.2678937279821,186.66363983154298,196.1507859426326,177.17649372045335,0.8986177274356919,-0.20659831675266424,1.105216044188356,3.2786732201236584,-0.0016966330003623797,0.2265252584091942,0.13205480198894115,-0.0198879336640118,-0.04849807507278314
2024-01-26 00:00:00-05:00,AAPL,190.80458068847656,192.4030517578125,186.62744750976563,189.2366571044922,189.33854840456274,188.36828315542334,72.23100442342938,186.62744750976563,196.04169493675744,177.21320008277382,0.9702652491394019,0.028774396425749,0.941490852713653,3.2949635692375034,-0.00901278659280036,0.22896475533872498,0.13169461475327143,-0.028721474554926664,-0.8031877070795646
2024-01-29 00:00:00-05:00,AAPL,190.120361328125,191.97467346191405,186.53572311401368,189.32173614501954,189.45882731588,188.49806672377161,64.28898268481575,186.53572311401368,195.76535764913908,177.30608857888828,0.9607605921083859,0.21517163556227642,0.7455889565461096,3.1830535342736153,-0.0035859692565173296,0.22911418039181847,0.130451549175348,-0.03220444948668821,-0.7030404813340171
2024-01-30 00:00:00-05:00,AAPL,186.46133422851562,190.55866088867188,186.3131072998047,189.32233093261718,188.99767453320857,188.34719765004894,55.83262665965151,186.3131072998047,195.30997645383871,177.31623814577068,0.6504768831596266,0.3022326850817465,0.3482441980778801,3.2892967959329757,-0.0192458454951826,0.2382212450802189,0.1395247325714177,-0.05083049312279256,-0.06121681593479765
2024-01-31 00:00:00-05:00,AAPL,182.85189819335938,188.555615234375,186.25162658691406,189.21702209472656,188.05217048092408,187.94013843103488,46.739489938123015,186.25162658691406,195.32914902399122,177.1741041498369,0.11203204988919424,0.26419255804323605,-0.1521605081540418,3.37499883912375,-0.019357557694684058,0.21218326336085747,0.09943247057686977,-0.06920409661420288,0.02078567166244796
2024-02-01 00:00:00-05:00,AAPL,185.29124450683594,187.1058837890625,186.3810287475586,189.16089721679688,187.62741263875665,187.74392406627942,52.16649673917723,186.3810287475586,195.3182699076017,177.4437875875155,-0.11651142752276655,0.18805176093003553,-0.30456318845280206,3.3537488662918498,0.013340557782435702,0.21561420427356698,0.10067026981681498,-0.0567867600814302,0.8723568510676252
2024-02-02 00:00:00-05:00,AAPL,184.28973388671875,185.80291442871095,186.57637405395508,189.0498373413086,187.1139235999816,187.48805812705268,49.88329451702299,186.57637405395508,195.12388500213947,178.02886310577068,-0.3741345270710781,0.07561450332981283,-0.4497490304008909,3.8162615246388105,-0.005405061759840679,0.21106723836235827,0.09631700520138023,-0.06188488589588949,3.1107855397888957
2024-02-05 00:00:00-05:00,AAPL,186.10435485839844,184.9997131347656,186.89864501953124,188.99113403320314,186.95860533204572,187.38556158863386,56.857370650797534,186.89864501953124,194.81038720987883,178.98690282918366,-0.4269562565881415,-0.02489964865377805,-0.4020566079343635,3.7043528458726342,0.009846565695271536,0.21229589049060354,0.09759719564946664,-0.0526476737951362,0.822364138017646
2024-02-06 00:00:00-05:00,AAPL,187.7107696533203,185.24960021972657,187.0840751647949,188.95127166748046,187.07432291993413,187.40965107490692,60.96027148076247,187.0840751647949,194.88301813742603,179.2851321921638,-0.33532815497278534,-0.08698534991757952,-0.24834280505520584,3.648396640328205,0.00863179583381668,0.19725191542549117,0.09759719564946664,-0.04447032193264446,-0.8705753387801309
2024-02-07 00:00:00-05:00,AAPL,187.81983947753906,186.2431884765625,187.29578247070313,188.94016540527343,187.1890177749503,187.4400354010278,51.60095814919535,187.29578247070313,194.92285273362833,179.66871220777793,-0.25101762607752676,-0.11979180514956897,-0.1312258209279578,3.3636644879445163,0.000581052565178819,0.1968721810223766,0.09853085942684843,-0.04391510896209895,-0.2545879390011016
2024-02-08 00:00:00-05:00,AAPL,186.73899841308594,186.5327392578125,187.40138778686523,188.91101196289063,187.11978402697116,187.38810673525433,42.80646131139476,187.40138778686523,194.9307260082193,179.87204956551116,-0.26832270828316496,-0.14949798577628817,-0.11882472250687678,3.283629584432725,-0.005754669301495041,0.19761698413020878,0.09744693733965999,-0.04941706133417801,-1.0571589824864243
2024-02-09 00:00:00-05:00,AAPL,187.50352478027344,187.17549743652344,187.57496871948243,188.88505126953126,187.17882106594072,187.39665622007055,38.552479730781315,187.57496871948243,194.93540856985442,180.21452886911044,-0.2178351541298298,-0.1631654194469965,-0.05466973468283329,3.1577308553705126,0.004094090541796103,0.19742570541409574,0.0986331614921514,-0.045525288715793484,-0.7595368034792533
2024-02-12 00:00:00-05:00,AAPL,185.81561279296875,187.1177490234375,187.64779205322264,188.84575988769532,186.96909671625275,187.2795418921371,31.773429338501742,187.64779205322264,194.9023239764777,180.3932601299676,-0.31044517588435383,-0.192621370734468,-0.11782380514988583,3.1678356119093007,-0.009002028038047172,0.20055159927346422,0.09866259120147765,-0.05411749682838086,-0.9898855778244513
2024-02-13 00:00:00-05:00,AAPL,183.72068786621094,186.31973266601562,187.72940673828126,188.75306732177734,186.469341508554,187.01592307540184,29.777397225612773,187.72940673828126,194.7536674343697,180.7051460421928,-0.5465815668478342,-0.26341340995714124,-0.28316815689069297,3.28148795978428,-0.011274213696412683,0.19970219960288493,0.09765940926225647,-0.06478157830083549,0.012950839525443101
2024-02-14 00:00:00-05:00,AAPL,182.83702087402344,185.3231689453125,187.8139404296875,188.61711822509767,185.91052294939544,186.70637476418864,29.06229997023425,187.8139404296875,194.53894448263983,181.08893637673518,-0.7958518147931954,-0.3699010909243521,-0.42595072386884336,3.2768086846410154,-0.004809839340635391,0.1995687620382726,0.09764205955911626,-0.06927982865761108,-0.13917271357948885
2024-02-15 00:00:00-05:00,AAPL,182.54908752441406,184.4851867675781,187.58907470703124,188.51130615234376,185.39337903785986,186.39842756124236,30.99865979989717,187.58907470703124,194.71117148074518,180.4669779333173,-1.0050485233824986,-0.49693057741598146,-0.5081179459665172,3.2997582465704745,-0.0015748088009361894,0.1597049605848637,0.09680778682695607,-0.07074553497464996,0.6604248472222404
2024-02-16 00:00:00-05:00,AAPL,181.0101318359375,183.18650817871094,187.14199295043946,188.29558532714844,184.71903331448718,185.99929454455312,29.825151856747794,187.14199295043946,194.74590855253206,179.53807734834686,-1.2802612300659462,-0.6535967079459745,-0.6266645221199717,3.3241276168882927,-0.00843036637074801,0.14874494427060428,0.09598919467747957,-0.07857949056646714,-0.3855310679948842
2024-02-20 00:00:00-05:00,AAPL,180.26547241210938,182.07648010253905,186.54215393066406,188.08678619384764,184.03387009873674,185.57456697918693,34.24552723389991,186.54215393066406,194.33575611131872,178.7485517500094,-1.5406968804501844,-0.8310167424468164,-0.7096801380033679,3.1897716732178907,-0.004113910178812907,0.13852746084046944,0.09416563439853749,-0.08237013177919271,-0.0812060350900786
2024-02-21 00:00:00-05:00,AAPL,181.0200958251953,181.53636169433594,185.9160888671875,187.85440704345703,183.5702125181919,185.23719874555792,44.55112813692873,185.9160888671875,193.3454854933977,178.48669224097733,-1.66698622736601,-0.9982106394306552,-0.6687755879353549,3.086563963351123,0.004186178323493772,0.13646636362941184,0.09416563439853749,-0.07852876951585631,-0.9613094794682965
